title,content,address,label,user_name,user_id,like_count,collect_count,comment_count,share_count,create_time,post_id,ip_localtion,post_image,post_type
NAACP AWARDS,Celebrating black excellence and pure fun 🖤✨🥂 #tiktokrefugee[话题]# #naacp[话题]#,https://www.xiaohongshu.com/user/profile/67849f02000000000803c24d?xsec_token=ABIrB_OD4C_OCfOSbFFriJvOaAbc6CHi_njn2opklbyf0=&xsec_source=pc_note,tiktokrefugee#naacp,Chloë,67849f02000000000803c24d,10+,10+,5,1,2/24/2025 14:28,67bc119600000000290395bf,U.S.,"https://sns-img-bd.xhscdn.com/1040g3k831e9ba9psgka05ps4js127gidvo5h5a8?imageView2/format/png
https://sns-img-qc.xhscdn.com/1040g3k831e9ba9psgkag5ps4js127gidj7njaf8?imageView2/format/png
https://sns-img-qc.xhscdn.com/1040g3k831e9ba9psgkb05ps4js127gido3r3h88?imageView2/format/png
https://sns-img-bd.xhscdn.com/1040g3k831e9ba9psgkbg5ps4js127giddhraino?imageView2/format/png
https://sns-img-qn.xhscdn.com/1040g3k831e9ba9psgkc05ps4js127gidthn5ono?imageView2/format/png
https://sns-img-bd.xhscdn.com/1040g3k831e9ba9psgkcg5ps4js127gidqsmqv8g?imageView2/format/png
https://sns-img-qn.xhscdn.com/1040g3k831e9ba9psgkd05ps4js127gid9afdl38?imageView2/format/png",normal
TikTok难民,谁想跟我们一起出去玩，发出奇怪的声音？！,https://www.xiaohongshu.com/user/profile/678572f6000000000803f741?xsec_token=AB-KXFs4x7c0FonnZr9v_nL8ChRNty3UJvNNJtzDgRhts=&xsec_source=pc_note,,Yang Yuhuan,678572f6000000000803f741,10+,4,10+,0,2/28/2025 11:56,67c133f8000000002902505f,U.S.,https://sns-img-qn.xhscdn.com/1040g2sg31eeb3107ge0g5ps5ebr27tq1ehgrv2o?imageView2/format/png,video
Ankle break vlog🥶🤯,"原谅我的无厘头[大笑R][大笑R]
#vlog[话题]# #有趣的外国人[话题]# #fyp[话题]# #搞笑[话题]# #tiktok[话题]# #tiktokrefugee[话题]#",https://www.xiaohongshu.com/user/profile/678569010000000008018a01?xsec_token=AB-KXFs4x7c0FonnZr9v_nLzKam1iDEgLG-Dt5whsh_9Q=&xsec_source=pc_note,vlog#有趣的外国人#fyp#搞笑#tiktok#tiktokrefugee,RachelLevin,678569010000000008018a01,10+,9,10+,0,2/2/2025 20:46,679f6917000000002900f676,U.S.,https://sns-img-bd.xhscdn.com/1040g2sg31dd7lagr08b05ps5d40i32g1lniek98?imageView2/format/png,video
Do these really work?,这些真的有用吗﻿#tiktokrefugee[话题]#﻿  ﻿#life[话题]#﻿  ﻿#lifehack[话题]#﻿ ﻿#skills[话题]#﻿ ﻿#tiktok[话题]#﻿ ﻿#分享[话题]#﻿,https://www.xiaohongshu.com/user/profile/6780efd0000000000801ef7f?xsec_token=ABNV0Fa2KfH5jXfV5lkci3-nzQK5QTYt3-eZYrZxcy7JA=&xsec_source=pc_note,tiktokrefugee#life#lifehack#skills#tiktok#分享,andrelifehack,6780efd0000000000801ef7f,10+,10+,10+,4,2/24/2025 16:54,67bc33d7000000001201f329,U.S.,https://sns-img-qn.xhscdn.com/spectrum/1040g34o31e9fb0l8h2305ps0tv823rrvm7mvuco?imageView2/format/png,video
Get out!,#English[话题]# #tiktokrefugee[话题]#,https://www.xiaohongshu.com/user/profile/67868f10000000000803ee9a?xsec_token=AB3cqu6IC8BWkEbzci-D5xgqWknUEePv56zANkzMSauns=&xsec_source=pc_note,English#tiktokrefugee,小红薯6787E54F,67868f10000000000803ee9a,10+,0,1,0,2/14/2025 6:16,67ae6f2f000000001701cbfd,U.S.,https://sns-img-hw.xhscdn.com/1040g2sg31ds1a20lgu705ps6hs827rkqkfc4epg?imageView2/format/png,video
Your American brother saying thank you,#tiktokrefugee[话题]# #trend[话题]# #viral[话题]# #tiktok[话题]#,https://www.xiaohongshu.com/user/profile/67885d48000000000801f2dd?xsec_token=AB4aayMFgQHQ5nCg_a33IhRBeq44izgOofY5yqlI2QXCM=&xsec_source=pc_note,tiktokrefugee#trend#viral#tiktok,DJISLESSTHAN,67885d48000000000801f2dd,10+,10+,10+,0,2/14/2025 22:07,67af4e21000000002803c2d9,U.S.,https://sns-img-qn.xhscdn.com/1040g2sg31dssarsd16105ps8bl423smtu0m32ng?imageView2/format/png,video
This is my music!,I am a Tiktok refugee composer! Would people in China like my music? #tiktokrefugee[话题]# #composer[话题]# #music[话题]# #fantasy[话题]#,https://www.xiaohongshu.com/user/profile/67851cb2000000000801c526?xsec_token=AB-KXFs4x7c0FonnZr9v_nL-U2WgvU6hu9THfvVgNusoE=&xsec_source=pc_note,tiktokrefugee#composer#music#fantasy,Memo SY,67851cb2000000000801c526,10+,1,5,0,2/24/2025 0:07,67bb47dd000000002503fd21,U.S.,https://sns-img-qc.xhscdn.com/1040g00831e8iogin0m005ps53ip23h963sa2jco?imageView2/format/png,video
Recommend me good music to use here !,#抖音难民[话题]# #洋抖[话题]# #TikTok难民[话题]# #TikTokrefugee[话题]# #TikTokban[话题]#,https://www.xiaohongshu.com/user/profile/62fe0e2e000000001200ce56?xsec_token=ABYcMKdaO-Lk2ymMYB5A6vD-n0TX8ayvFCM-EpjQ4hRSs=&xsec_source=pc_note,抖音难民#洋抖#TikTok难民#TikTokrefugee#TikTokban,GoGoCody,62fe0e2e000000001200ce56,10+,2,7,0,2/8/2025 11:39,67a6d1e4000000001800d3ba,U.S.,https://sns-img-hw.xhscdn.com/1040g00831dkjblh60m005onu1on4hjim90d9g58?imageView2/format/png,video
What is “cringe” to rednote users ?,#fyp[话题]# #English[话题]# #抖音难民[话题]# #洋抖[话题]# #TikTok难民[话题]# #TikTokrefugee[话题]# #TikTokban[话题]#,https://www.xiaohongshu.com/user/profile/62fe0e2e000000001200ce56?xsec_token=ABYcMKdaO-Lk2ymMYB5A6vD-n0TX8ayvFCM-EpjQ4hRSs=&xsec_source=pc_note,fyp#English#抖音难民#洋抖#TikTok难民#TikTokrefugee#TikTokban,GoGoCody,62fe0e2e000000001200ce56,10+,2,5,0,2/8/2025 12:11,67a6d9720000000018005256,U.S.,https://sns-img-hw.xhscdn.com/1040g2sg31dkk96870ke05onu1on4hjimg6juo8o?imageView2/format/png,video
九九乘法表节省智商税,"I’ve paid so many years [失望R]
#乘法口诀[话题]# #tiktokrefugee[话题]# #girlfriend[话题]# #math[话题]# #magic[话题]# #tax[话题]#",https://www.xiaohongshu.com/user/profile/66d281c8000000001d021617?xsec_token=ABOHFDxifGDHZDm0AdgyASbekkRpfWIpw8cQoAXwfYEP8=&xsec_source=pc_note,乘法口诀#tiktokrefugee#girlfriend#math#magic#tax,CatKing.G,66d281c8000000001d021617,10+,9,2,0,2/14/2025 18:03,67af14f10000000018018b05,U.S.,https://sns-img-qc.xhscdn.com/1040g00831dslhi8j10005pmig747c5gnr9g8q3o?imageView2/format/png,video
Large Portions 👀,"Geez, even as an American I thought this cup was large. It was bigger than my head!
	
#America[话题]# #American[话题]# #AmericanFood[话题]# #AmericanGirl[话题]# #tiktokrefugee[话题]# #Appalachia[话题]# #Appalachian[话题]# #food[话题]#",https://www.xiaohongshu.com/user/profile/67870aa8000000000801dccf?xsec_token=ABD4MY5Hph5TdUFkjFjzGZR3pX_oM9dL2v-GxiyQvmDXw=&xsec_source=pc_note,America#American#AmericanFood#AmericanGirl#tiktokrefugee#Appalachia#Appalachian#food,fellowferalgardener,67870aa8000000000801dccf,10+,1,10+,0,2/26/2025 12:53,67be9e5d000000002a000d9a,U.S.,https://sns-img-qc.xhscdn.com/1040g3k031ebqp68v0u2g5ps71ak23n6fme4u938?imageView2/format/png,normal
是时候认真对待了 😪,#meme[话题]# #tiktokrefugee[话题]# #tiktokrefuge[话题]# #usa[话题]# #一切尽在不言中[话题]# #啥也不说了[话题]# #也不是不行[话题]# #说出来你可能不信[话题]# #不出意外的话[话题]# #希望大数据推给有需要的人[话题]#,https://www.xiaohongshu.com/user/profile/678f06eb000000000801437f?xsec_token=ABzy8hDuJgTcPOwFvMaAH-QVVPU67e1ho4lN-XhjKH9Ew=&xsec_source=pc_note,meme#tiktokrefugee#tiktokrefuge#usa#一切尽在不言中#啥也不说了#也不是不行#说出来你可能不信#不出意外的话#希望大数据推给有需要的人,Hal-Pal 💜🖤,678f06eb000000000801437f,10+,7,10+,0,2/23/2025 14:22,67babea6000000001201f78e,U.S.,https://sns-img-qn.xhscdn.com/1040g2sg31e818m63gsag5psf0rli2grvt625njg?imageView2/format/png,video
美国的鸡蛋价格American egg price,你们的鸡蛋是什么价格？#鸡蛋[话题]##tiktok[话题]##tiktokrefugee[话题]##美国[话题]##美国生活[话题]# #外国人[话题]##物价[话题]##对账[话题]#,https://www.xiaohongshu.com/user/profile/60179ec50000000001004335?xsec_token=ABMJEhhvD7ZzYfbvyQ6knpS_Wrhump6jyjYRP9r3V_DEQ=&xsec_source=pc_note,鸡蛋#tiktok#tiktokrefugee#美国#美国生活#外国人#物价#对账,SunnySunshine's Life在美国,60179ec50000000001004335,10+,1,10+,0,2/23/2025 7:48,67ba623d00000000030295b1,U.S.,https://sns-img-bd.xhscdn.com/1040g2sg31e7mn8fs0udg5o0njr2g8gplhv2uc48?imageView2/format/png,video
公寓的更新,"Update on the apartment
公寓的更新 #tiktokrefugee[话题]# #usa[话题]# #dailylife[话题]# #rvlife露营车[话题]# #rvlife[话题]# #rednotefriends[话题]# #tiktok_refugee[话题]# #poverty[话题]# #america[话题]#",https://www.xiaohongshu.com/user/profile/6787d17b000000000801a047?xsec_token=ABD4MY5Hph5TdUFkjFjzGZR_G_rbEnlO44hScjGVOiLnA=&xsec_source=pc_note,tiktokrefugee#usa#dailylife#rvlife露营车#rvlife#rednotefriends#tiktok_refugee#poverty#america,JenniferPrice詹艺文,6787d17b000000000801a047,10+,3,10+,0,2/26/2025 4:15,67be24cc000000002802a36e,U.S.,https://sns-img-bd.xhscdn.com/1040g00831ebc5lqk16005ps7q5ti3827e45vo8o?imageView2/format/png,video
🤓🫶🏻,"so i might’ve broken my glasses after i took these…
#hello[话题]# #tiktokrefugee[话题]# #foreignfriends[话题]#",https://www.xiaohongshu.com/user/profile/67867cbd000000000803d91f?xsec_token=AB3cqu6IC8BWkEbzci-D5xgu9wFkt7HG1Q_5GeH45A0JM=&xsec_source=pc_note,hello#tiktokrefugee#foreignfriends,bee,67867cbd000000000803d91f,10+,1,10+,0,2/28/2025 8:25,67c1026e000000002902f44f,U.S.,"https://sns-img-qc.xhscdn.com/1040g3k831ee5o5bo0e705ps6fiui7m8v73jou78?imageView2/format/png
https://sns-img-hw.xhscdn.com/1040g3k831ee5o5bo0e7g5ps6fiui7m8vqbn5qrg?imageView2/format/png
https://sns-img-qc.xhscdn.com/1040g3k831ee5o5bo0e805ps6fiui7m8v4c5plkg?imageView2/format/png",normal
Cat tax!,"My sweet girl is giving me so much love this morning! Ho was your day?
#Tiktokrefugee[话题]# #ttrefugee[话题]# #cattax[话题]# #coldmorning[话题]# #Spookythecat[话题]# #noseboops[话题]#",https://www.xiaohongshu.com/user/profile/6786c5dc000000000801b4cb?xsec_token=AB3cqu6IC8BWkEbzci-D5xgpJ7EAiVFQGLo4HEZ9HPmKA=&xsec_source=pc_note,Tiktokrefugee#ttrefugee#cattax#coldmorning#Spookythecat#noseboops,Legendarybaddecision,6786c5dc000000000801b4cb,10+,0,2,0,2/13/2025 20:11,67ade16e000000001801a289,U.S.,https://sns-img-hw.xhscdn.com/1040g2sg31drg01pkgk705ps6one23d6bgh3k848?imageView2/format/png,video
抱歉我已经走了!,在美国，我的情绪非常疲惫，我迫切需要休息，但我却得不到。 但是你好！我是多余的。我是一名全职全职妈妈和视频游戏内容创作者。我玩了很多《守望先锋》、《黎明杀机》和《狩猎对决》。 我的社区名称称为“The Mashed Pit”，因为通常你会看到我像土豆一样直播。 我为我的社区包容各行各业并通过游戏将人们聚集在一起而感到自豪。 当我不直播时，我是一名作家，也是三个自闭症孩子的妈妈（我也是自闭症患者）。我有一只狗芬里斯，但我目前正在考虑收养另一只猫。 现在轮到你了，在评论中告诉我你自己吧！  #新人报道[话题]# #tiktokrefugee[话题]# #varietystreamer[话题]# #抖音难民[话题]# #综艺主播[话题]# #stayathomemom[话题]# #留在家里妈妈[话题]# #writer[话题]# #作家[话题]#,https://www.xiaohongshu.com/user/profile/678535db000000000801da4b?xsec_token=AB-KXFs4x7c0FonnZr9v_nLxl2VGFewEpVsAbZJfBj_S0=&xsec_source=pc_note,新人报道#tiktokrefugee#varietystreamer#抖音难民#综艺主播#stayathomemom#留在家里妈妈#writer#作家,Redundant30_tv,678535db000000000801da4b,10+,1,10+,0,2/11/2025 22:53,67ab647b000000001701c270,U.S.,https://sns-img-bd.xhscdn.com/1040g2sg31dp288qc0m705ps56ndi3mibitrbk4g?imageView2/format/png,normal
Homeless camp,#homeless[话题]# #tiktokrefugee[话题]#,https://www.xiaohongshu.com/user/profile/678c87fd000000000e01f359?xsec_token=ABq9yRydHQabUudyyEQ8bCPKeytxTQYXkV8KkYPtyV_r4=&xsec_source=pc_note,homeless#tiktokrefugee,TheStreets,678c87fd000000000e01f359,10+,10+,10+,3,2/28/2025 23:16,67c1d342000000000903ac8d,U.S.,https://sns-img-qc.xhscdn.com/1040g00831eev797c10005pscgvujjsqpegeobig?imageView2/format/png,video
Day 36 of only posting Vintage TikToks,"#Tiktokrefugee[话题]# #tiktok[话题]# #meme[话题]# #vlog[话题]#
#funny[话题]# #英[话题]#文 #fyp[话题]# #viral[话题]#  #英语口语[话题]#  #外国人在中国[话题]#",https://www.xiaohongshu.com/user/profile/678707b5000000000803cb43?xsec_token=ABD4MY5Hph5TdUFkjFjzGZRwciwJolfNr9z6jMGh5zVL0=&xsec_source=pc_note,Tiktokrefugee#tiktok#meme#vlog#funny#英#fyp#viral#英语口语#外国人在中国,Vintage TikToks,678707b5000000000803cb43,10+,8,10+,1,2/22/2025 12:02,67b94c600000000029028de8,U.S.,https://sns-img-qc.xhscdn.com/1040g2sg31e6kpu950m705ps70uqi7iq375mah4o?imageView2/format/png,video
🎀🧸🍭,#tiktokrefugee你们感兴趣吗[话题]#   #american_refugees[话题]#   #美國人[话题]#   #美國難民[话题]#   #美國女孩[话题]# #美國美女[话题]#,https://www.xiaohongshu.com/user/profile/67868d81000000000803c334?xsec_token=AB3cqu6IC8BWkEbzci-D5xgvJob0RIlzf7XqMfCM7E2WM=&xsec_source=pc_note,tiktokrefugee你们感兴趣吗#american_refugees#美國人#美國難民#美國女孩#美國美女,Isabella,67868d81000000000803c334,10+,0,10+,1,2/24/2025 7:06,67bba9fb000000002902d945,U.S.,https://sns-img-bd.xhscdn.com/1040g2sg31e8unoca0u705ps6hm0i7gpkbohio98?imageView2/format/png,normal
Day 38 of only posting Vintage TikToks,"#Tiktokrefugee[话题]# #tiktok[话题]# #meme[话题]# #fyp[话题]#
#funny[话题]# #英[话题]# 文#fyp[话题]# #viral[话题]# #英语口语[话题]# #外国人在中[话题]#
国",https://www.xiaohongshu.com/user/profile/678707b5000000000803cb43?xsec_token=ABD4MY5Hph5TdUFkjFjzGZRwciwJolfNr9z6jMGh5zVL0=&xsec_source=pc_note,Tiktokrefugee#tiktok#meme#fyp#funny#英#viral#英语口语#外国人在中,Vintage TikToks,678707b5000000000803cb43,10+,3,0,1,2/24/2025 11:31,67bbe821000000002901a623,U.S.,https://sns-img-qc.xhscdn.com/1040g00831e9693da0k005ps70uqi7iq3kl68mfo?imageView2/format/png,video
原来最便宜的好东西都在农贸市场,"算是给之前的对账视频一个call back吧😄
闲着无事周末竟然溜达到了波士顿的Hay Market
价格确实比超市便宜很多
	
西兰花🥦$1/两把
黑莓🫐$1/盒
草莓🍓$3/一盒
胡萝卜🥕$1/包
新鲜土豆🥔$1差不多可以买两斤
甜橙🍊$2/7个
菠萝🍍$3/2个
香蕉🍌$1/一把
三文鱼等海鱼现称，还有很多新鲜蔬菜，跟国内价格差别不大。
	
农贸市场有不少po主拍过，但真正让我印象深刻的是市场布局和做买卖的氛围——因为从这往后走紧接着就会进入意裔聚居区North End。这里摆摊的也以意裔、拉美裔和华裔居多，嘈杂的叫卖声、讨价还价的拉扯和“脏乱”的质感与国内菜市场非常像，让人有一种久违的爽感。
	
功夫胖唱长沙老街的时候是“这条街上很脏但我就爱在这待着，随时转账但我身上还有现金揣着”，我觉得跟Hay Market很类似，因为你只要站在这条街上就会有感觉。这种社区感和对“附近”的回归是今天越来越稀有的东西（在我对账视频下面，不止一个评论说自己好多年都是网购app买菜了）。
	
网上很多段子调侃说意大利人🇮🇹是欧洲中国人，其实不无道理。两者家庭观念、文化传统甚至是饮食习惯都有许多相似的地方。所以即使是在🇺🇸，光进入农贸市场这个空间就能轻易捕捉到一些痕迹~
#周末去哪儿[话题]# #逛菜场的乐趣[话题]# #博士生日常[话题]# #留学生活[话题]# #菜市场里的人间烟火[话题]# #美国回国土特产[话题]# #中美对账单[话题]# #tiktokrefugee[话题]#",https://www.xiaohongshu.com/user/profile/5b6011cd11be105d67b25da7?xsec_token=ABsgAkbO_y_lV5nOqhmIJbr_dHiJhYBvOX0WJzqPXrsek=&xsec_source=pc_note,周末去哪儿#逛菜场的乐趣#博士生日常#留学生活#菜市场里的人间烟火#美国回国土特产#中美对账单#tiktokrefugee,北大坤儿,5b6011cd11be105d67b25da7,10+,4,10+,7,2/23/2025 12:23,67baa2af000000002602e488,U.S.,"https://sns-img-qn.xhscdn.com/1040g3k031e7sq1rdgs104a7n9h8sqnd7ddptjqg?imageView2/format/png
https://sns-img-bd.xhscdn.com/1040g3k031e7s3191gm604a7n9h8sqnd7bnk87vo?imageView2/format/png
https://sns-img-hw.xhscdn.com/1040g3k031e7s3191gm6g4a7n9h8sqnd7attnjto?imageView2/format/png
https://sns-img-bd.xhscdn.com/1040g3k031e7sq1rdgs004a7n9h8sqnd72b5kcig?imageView2/format/png
https://sns-img-bd.xhscdn.com/1040g3k031e7sq1rdgs0g4a7n9h8sqnd7dhstbh0?imageView2/format/png
https://sns-img-qc.xhscdn.com/1040g3k031e7sq1rdgs1g4a7n9h8sqnd7tn8sjuo?imageView2/format/png
https://sns-img-qc.xhscdn.com/1040g3k031e7sq1rdgs204a7n9h8sqnd7j5nev20?imageView2/format/png
https://sns-img-qc.xhscdn.com/1040g3k031e7sq1rdgs2g4a7n9h8sqnd7g2bdujg?imageView2/format/png
https://sns-img-qn.xhscdn.com/1040g3k031e7sq1rdgs304a7n9h8sqnd7kijdh6o?imageView2/format/png",normal
晚安我的朋友们 🌚,#meme[话题]# #tiktokrefugee[话题]# #tiktokrefuge[话题]# #usa[话题]# #goodnight[话题]# #晚安[话题]# #晚安好梦[话题]# #事已至此先睡觉吧[话题]# #睡不着一点[话题]# #好好睡个觉[话题]#,https://www.xiaohongshu.com/user/profile/678f06eb000000000801437f?xsec_token=ABzy8hDuJgTcPOwFvMaAH-QVVPU67e1ho4lN-XhjKH9Ew=&xsec_source=pc_note,meme#tiktokrefugee#tiktokrefuge#usa#goodnight#晚安#晚安好梦#事已至此先睡觉吧#睡不着一点#好好睡个觉,Hal-Pal 💜🖤,678f06eb000000000801437f,10+,1,10+,3,2/20/2025 14:12,67b6c7da000000000903be1d,U.S.,https://sns-img-bd.xhscdn.com/1040g00831e43pd1e0k205psf0rli2grvn97gdro?imageView2/format/png,video
TikTok  refugee gym time motivation,#fitness[话题]# #TikTok[话题]# #tiktokrefugee[话题]# #gym日常[话题]# #[话题]##gym[话题]# motivation #workout[话题]# #fyp[话题]#,https://www.xiaohongshu.com/user/profile/678917ad000000000a03c233?xsec_token=AB96D42DNZ83PcKPCPPc3vfRXO4MtHUrVAvS_lJ3wf9fQ=&xsec_source=pc_note,fitness#TikTok#tiktokrefugee#gym日常#gym#workout#fyp,哈利 Harry,678917ad000000000a03c233,10+,1,6,0,2/28/2025 23:03,67c1d045000000000602aa4f,U.S.,https://sns-img-hw.xhscdn.com/1040g00831eeutbbqgm005ps92uminghjut6t798?imageView2/format/png,video
早! Martin back!🌞,"Hi friends,
I almost forget that I still have a RedNote account. I never expect to have almost 1000 followers.
Thanks for your love! I hope I can travel to China🇨🇳!
	
#Rednote[话题]# #foreigner[话题]# #travel[话题]# #外国人来华[话题]# #TikTok[话题]# #tiktokrefugee[话题]# #tiktokrefugee🇺🇸[话题]#",https://www.xiaohongshu.com/user/profile/642d4f0b000000001201146f?xsec_token=AB9_X0Wznn3511lOu5nI7MnTXZ5BUwvpSfLzmED8ktYRU=&xsec_source=pc_note,Rednote#foreigner#travel#外国人来华#TikTok#tiktokrefugee#tiktokrefugee🇺🇸,Martin,642d4f0b000000001201146f,10+,10+,10+,7,2/19/2025 21:26,67b5dc0d000000002a001197,U.S.,https://sns-img-qc.xhscdn.com/1040g00831e39crjc0u005p1d9s5ki53f7o7e7m0?imageView2/format/png,normal
Character fun,"Im going for zendaya in challengers but i think its not right i have to try somemore iterations to try and get it better.
	
#电子绘[话题]# #插画[话题]# #高饱合[话题]# #绘画过程[话题]#
#沉浸式绘画[话题]#  #illustration[话题]# #timelapseart[话题]# #tiktokrefugee[话题]#",https://www.xiaohongshu.com/user/profile/6783cd8a000000000803f82b?xsec_token=ABFYopLVLEM83b7MiIGV699HYoEFklTLOq8vAxqDFUTXw=&xsec_source=pc_note,电子绘#插画#高饱合#绘画过程#沉浸式绘画#illustration#timelapseart#tiktokrefugee,Meltymalt,6783cd8a000000000803f82b,10+,3,5,0,2/28/2025 1:23,67c09f900000000029008f33,U.S.,https://sns-img-qn.xhscdn.com/1040g2sg31edpn2tlgk7g5ps3pm527u1b5rpehq0?imageView2/format/png,video
"Thank you, friends. ❤️",We are not so different. Thank you for embracing us TikTok Refugees into your community. #Tiktokrefugee[话题]# #thankyou[话题]#,https://www.xiaohongshu.com/user/profile/6789e53d000000000a03ca73?xsec_token=AB96D42DNZ83PcKPCPPc3vfSjQ1GjSgwiOqdfikZ0Calw=&xsec_source=pc_note,Tiktokrefugee#thankyou,小红薯678A06CD,6789e53d000000000a03ca73,10+,1,10+,0,2/11/2025 9:51,67aaad2c0000000018008aab,U.S.,https://sns-img-hw.xhscdn.com/1040g2sg31do94ohl0u705ps9skuinijjc61pgi8?imageView2/format/png,video
,"大家好，我的新朋友们！ 这是我第一次在社交媒体上发帖。  （我没有用过Tiktok或Instagram等）。 我只想对这里所有善良的人表达我的感激之情。 谢谢你们指导我们，并对我们如此耐心。 虽然我是个老太太，但现在我感觉更年轻了，也有了更好的生活动力和学习热情。 谢谢你们！
#Tiktok难民[话题]# #USA #Hello #美國人",https://www.xiaohongshu.com/user/profile/6786c054000000000803dfd8?xsec_token=AB3cqu6IC8BWkEbzci-D5xghWk25IP90O7RmmdPBp-Vg0=&xsec_source=pc_note,Tiktok难民,生命和谐,6786c054000000000803dfd8,10+,0,10+,1,2/3/2025 12:14,67a042ae00000000290156a6,U.S.,https://sns-img-qn.xhscdn.com/1040g00831de6bdgmgsb05ps6o1a27nuopstcoe0?imageView2/format/png,normal
Healthcare in America,"不幸的是，这就是美国医疗保健的现实。
希望没有翻译错误。
Unfortunately, this is the reality of healthcare in the United States.
I hope there are no translation errors.
#tiktokrefugee[话题]# #healthcare[话题]# #america[话题]#",https://www.xiaohongshu.com/user/profile/67842902000000000801bca3?xsec_token=ABIrB_OD4C_OCfOSbFFriJvI_eJmMJna8bInd7NBwzeBQ=&xsec_source=pc_note,tiktokrefugee#healthcare#america,dani,67842902000000000801bca3,10+,3,1,1,2/26/2025 10:42,67be7f9d0000000028037418,U.S.,"https://sns-img-bd.xhscdn.com/1040g2sg31ebn753a0c705ps454123f53326ehl0?imageView2/format/png
https://sns-img-bd.xhscdn.com/1040g2sg31ebn753a0c7g5ps454123f53tqak6t8?imageView2/format/png
https://sns-img-qn.xhscdn.com/1040g2sg31ebn753a0c805ps454123f53a56c1u8?imageView2/format/png
https://sns-img-bd.xhscdn.com/1040g2sg31ebn753a0c8g5ps454123f53icqfkf8?imageView2/format/png
https://sns-img-bd.xhscdn.com/1040g2sg31ebn753a0c905ps454123f53jvdn6ng?imageView2/format/png
https://sns-img-qc.xhscdn.com/1040g2sg31ebn753a0c9g5ps454123f535rmoa28?imageView2/format/png",normal
🪨🌊,#tiktokrefugee[话题]# #videography[话题]# #views[话题]# #shotoniphone[话题]# #sanfrancisco[话题]# #viral[话题]# #explore[话题]# #fyp[话题]#,https://www.xiaohongshu.com/user/profile/6788ced000000000080197f1?xsec_token=AB4aayMFgQHQ5nCg_a33IhRLoNsWlan_48quQdw06B6Y4=&xsec_source=pc_note,tiktokrefugee#videography#views#shotoniphone#sanfrancisco#viral#explore#fyp,Nickinfocus_,6788ced000000000080197f1,10+,3,5,0,2/28/2025 14:53,67c15d4f000000002903bd6d,U.S.,https://sns-img-bd.xhscdn.com/1040g2sg31eegs8vu12005ps8pr8235vh54n2in0?imageView2/format/png,video
